index,quote_text
3625,test:The allurement that hold out to men is precisely the allurement that Cape Hatteras holds out to sailors: they are enormously dangerous and hence enormously fascinating.
3633,test:The virulence of the national appetite for bogus revelation.
3660,"test:If he became convinced tomorrow that coming out for cannibalism would get him the votes he needs so sorely, he would begin fattening a missionary in the White House yard come Wednesday."
3694,test:A newspaper is a device for making the ignorant more ignorant and the crazy crazier.
3708,"test:The State is not force alone. It depends upon the credulity of man quite as much as upon his docility. Its aim is not merely to make him obey, but also to make him want to obey."
3743,test:Screw State! State's always on the side of the blacks. The hell with them!
3792,"test:By Numbers here from Shame or Censure free,All Crimes are safe, but hated Poverty.This, only this, the rigid Law persues,This, only this, provokes the snarling Muse."
3823,"test:From Thee, great God: we spring, to Thee we tend,Path, motive, guide, original, and end."
3836,"test:Such groundless fears will arise in the mind, before it has resumed its vigour after sleep!"
3892,"test:As an online discussion grows longer, the probability of a comparison involving Nazis or Hitler approaches one."
3997,"test:Take me, I am the drug; take me, I am hallucinogenic."
4132,"test:The rage for debasing things was inborn in her. It did not suffice her to destroy them, she must soil them too."
4215,test:But we must be ready to face any temporary disaster - whether or not brought on by those who will war against us to the knife — if only through such disaster can we attain our goal.
4223,test:A vote is like a rifle: its usefulness depends upon the character of the user.
4234,"test:I want to look at how we can build a path forward for our lives, which is more sustainable and less fueled by burnouts, sleep deprivation, exhaustion"
4236,"test:The reason I'm painting this way is that I want to be a machine, and I feel that whatever I do and do machine-like is what I want to do."
4311,"test:It is essential to release humanity from the false fixations of yesterday, which seem now to bind it to a rationale of action leading only to extinction."
4336,"test:The politicians still say that it's you or me, and that's why they go for the gun."
4338,"test:There is so much stupid information, misinformation around. You can't really get anywhere until you get out from under all that."
4379,test:Sex is one of the nine reasons for reincarnation.The other eight are unimportant.
4382,test:My hunger and curiosity drive me forward in all directions at once.
4509,"test:Into this neutral air Where blind skyscrapers use Their full height to proclaim The strength of Collective Man, Each language pours its vain Competitive excuse."
4517,"test:In a national capital Mirabeau and his setAttacked mystery; the packed galleries roaredAnd history marched to the drums of a clear idea,The aim of the Rational City, quick to admire,Quick to tire."
4541,"test:Every autobiography is concerned with two characters, a Don Quixote, the Ego, and a Sancho Panza, the Self."
4573,test:I never write when I'm drunk. Why should one need aids? The Muse is a high-spirited girl who doesn't like to be brutally or coarsely wooed. And she doesn't like slavish devotion — then she lies.
4615,"test:ubject matters in general do not exist. There are no subject matters; no branches of learning—or, rather, of inquiry: there are only problems, and the urge to solve them."
4701,"test:Terrorist attacks can shake the foundations of our biggest buildings, but they cannot touch the foundation of America. These acts shatter steel, but they cannot dent the steel of American resolve."
4705,"test:Our war on terror begins with al-Qaeda, but it does not end there. It will not end until every terrorist group of global reach has been found, stopped and defeated."
4706,"test:Americans are asking, why do they hate us?"
4718,"test:But some governments will be timid in the face of terror. And make no mistake about it: If they do not act, America will."
4722,test:Why don't they ask to give us something we can use to help us make our case ?
4734,test:We will fight terrorism in all its forms. Iraq must never again be a haven for terrorists of any kind.
4757,"test:It is a ridiculous notion to assert that because the United States is on the offense, more people want to hurt us. We are on the offense because people do want to hurt us."
4797,"test:In Iraq, there is no peace without victory. We will keep our nerve and we will win that victory."
4815,"test:Well, you know, I think a lot of people are in this fight. I mean, they sacrifice peace of mind when they see the terrible images of violence on TV every night."
5006,"test:It is all too easy to forget that there are emotional motivations in history, as well as economic ones."
5069,test:Self-preservation has frequently knuckled under to that tremendous yearning to 'get even.'
5078,"test:I don't say it was deliberate fraud. He was probably madly sincere, and sincerely mad."
5276,test:I chose 1000 originally partly as a way to make sure that people that assumed HZ was 100 would get a swift kick in the pants.
5296,"test:Real quality means making sure that people are proud of the code they write, that they're involved and taking it personally."
5359,"test:Bubbles! Oh come on Sharon! I'm fucking Ozzy Osbourne, the Prince of fucking Darkness. Evil! Evil! What's fucking evil about a buttload of fucking bubbles!?"
5495,"test:""I will not feel sorry for myself for contracting Alzheimer's, I will make Alzheimer's sorry for catching me!"" Interview with BBC Radio 5 Live regarding Terry's Alzheimer's diagnosis"
5612,"test:There's a fine line between sensible emotional restraint, and the withdrawal symptoms of a stimulus junkie denied her fix."
5636,test:The difference between a good man and a bad one is the choice of cause.
5748,"test:The reasons for legal intervention in favour of children, apply not less strongly to the case of those unfortunate slaves and victims of the most brutal part of mankind, the lower animals."
5749,"test:Since the state must necessarily provide subsistence for the criminal poor while undergoing punishment, not to do the same for the poor who have not offended is to give a premium on crime."
5821,"test:Darwin, however, saw his doubts as a challenge to go on thinking, not a welcome excuse to give up."
5880,test:I believe in this tragic hour you can make the right choice. The honor and glory of Russian men of arms shall not be stained with the blood of the people.
5935,"test:When learned men begin to use their reason, then I generally discover that they haven't got any."
5958,test:The act of defending any of the cardinal virtues has today all the exhilaration of a vice. Moral truisms have been so much disputed that they have begun to sparkle like so many brilliant paradoxes.
6095,test:These fragments I have shored against my ruins Why then Ile fit you. Hieronymo's mad againe. Datta. Dayadhvam. Damyata. Shantih shantih shantih
6270,"test:We disparage reason. But all the time it's what we're most concerned with. There's will as motor and there's will as brakes. Reason is, I suppose, the steering gear."
6330,test:In medias res.
6421,test:Iago's soliloquy—the motive-hunting of a motiveless malignity—how awful it is!
6425,"test:Manly energy … is the proper rendering , and not virtue, at least in the present and ordinary acceptation of the word."
6431,"test:But metre itself implies a passion, i.e. a state of excitement, both in the Poet's mind, & is expected in that of the Reader."
6557,"test:Reason respects the differences, and imagination the similitudes of things."
6587,test:The first and the simplest emotion which we discover in the human mind is Curiosity.
6589,test:No passion so effectually robs the mind of all its powers of acting and reasoning as fear.
6603,test:So to be patriots as not to forget we are gentlemen.
6607,"test:He had no failings which were not owing to a noble cause; to an ardent, generous, perhaps an immoderate passion for fame; a passion which is the instinct of all great souls."
6612,"test:A people who are still, as it were, but in the gristle, and not yet hardened into the bone of manhood."
6656,"test:I must say, that the whole Scheme of the war is mistaken, (or appears to me to be so), for it ought to be, not for Dunkirk, or this or t'other Town—but to drive Jacobinism from the world."
6699,test:Tyrants seldom want pretexts.
6844,test:...jealousy makes the prick grow harder. And the cunt wetter.
7173,test:What is troubling us is the tendency to believe that the mind is like a little man within.
7208,test:612. At the end of reasons comes persuasion.
7326,"test:When reason rules, money is a blessing."
7345,test:Pain will force even the truthful to speak falsely.
7369,test:He who is bent on doing evil can never want occasion.
7422,"test:Revenge is profitable, gratitude is expensive."
7426,test:The power of opinion is irresistible.
7514,test:Ambition first sprung from your blest abodes; The glorious fault of Angels and of Gods.
7777,"test:The power of thought,—the magic of the mind!"
7957,"test:Misled by fancy's meteor ray, By passion driven; But yet the light that led astray Was light from heaven."
8183,"test:Burn all the statutes and their shelves: They stir us up against our kind; And worse, against ourselves."
8520,test:Such as may make thee search the coffers round.
8552,test:The gay motes that people the sunbeams.
8717,"test:Baw! Damme, but I'll fight you both, one after the other!With baskets."
8786,"test:An elegant writer has observed, that wit may do very well for a mistress, but that he should prefer reason for a wife."
8796,"test:Applause is the spur of noble minds, the end and aim of weak ones."
8827,"test:Souls made of fire, and children of the sun,With whom revenge is virtue."
8909,test:Ambition! powerful source of good and ill!
8926,test:The wheel that squeaks the loudestIs the one that gets the grease.
9171,"test:That nothing is capable of being well set to Musick, that is not Nonsense."
9194,"test:Were not this desire of fame very strong, the difficulty of obtaining it, and the danger of losing it when obtained, would be sufficient to deter a man from so vain a pursuit."
9195,"test:Ambition raises a secret tumult in the soul, it inflames the mind, and puts it into a violent hurry of thought."
9262,"test:Fill ev'ry glass, for wine inspires us, And fires us With courage, love and joy. Women and wine should life employ. Is there ought else on earth desirous?"
9370,"test:A strong impression that something must be done, is the origin of many bad measures."
9641,test:Art thou angry with him whose arm-pits stink? art thou angry with him whose mouth smells foul? What good will this anger do thee?
9659,"test:Never let the future disturb you. You will meet it, if you have to, with the same weapons of reason which today arm you against the present."
9727,"test:Learn to ask of all actions, ""Why are they doing that?"" Starting with your own. (Hays translation)"
9745,"test:A little flesh, a little breath, and a Reason to rule all – that is myself."
10239,test:All things truly wicked start from an innocence.
10268,test:When you stop doing things for fun you might as well be dead.
10340,"test:Man is not a Yahoo, but he is rather like a Yahoo and needs to be reminded of it from time to time."
10342,test:War against a foreign country only happens when the moneyed classes think they are going to profit from it.
10414,"test:One of the most horrible features of war is that all the war-propaganda, all the screaming and lies and hatred, comes invariably from people who are not fighting."
10415,"test:In stationary warfare there are three things that all soldiers long for: a battle, more cigarettes, and a week's leave."
10445,test:antisemitism is rationalised by saying that the Jew is a person who spreads disaffection and weakens national morale.
10447,test:Nationalism is power-hunger tempered by self-deception.
10488,test:Those who restrain desire do so because theirs is weak enough to be restrained; and the restrainer or reason usurps its place & governs the unwilling.
10716,test:Why do Republicans hate gay marriage so much? They certainly don't hate gay prostitutes.
10768,"test:The military posts vengeance on their websites, and seeks publicity for their displays of inhumanity."
10818,test:Nationalism of one kind or another was the cause of most of the genocide of the twentieth century.
10867,test:Reason alone does not suffice.
10963,test:The guerrilla fighter needs full help from the people of the area. This is an indispensable condition.
10974,test:Moral missiles are such a devastatingly effective weapon that they have become the most important element in determining Cuba's value.
10976,"test:The guerrilla is supported by the peasant and worker masses of the region and of the whole territory in which it acts. Without these prerequisites, guerrilla warfare is not possible."
11014,"test:Our every action is a battle cry against imperialism, and a battle hymn for the people's unity against the great enemy of mankind: the United States of America."
11148,"test:They say cowardice is infectious; but then argument is, on the other hand, a great emboldener."
11178,"test:Those that have the underhand in any fighting, I have observed, are ever anxious to persuade themselves they were betrayed."
11186,"test:There are double words for everything: the word that swells, the word that belittles."
11214,"test:When men and women agree, it is only in their conclusions; their reasons are always different."
11434,test:We men do nothing but lie and make ourselves important. Speech was invented for the purpose of magnifying all of our sensations and impressions — perhaps so that we could believe in them.
11461,test:The very same reason which one man may regard as a motive for taking care to prolong his life may be regarded by another man as a motive for shooting himself.
11463,"test:Passion is like suffering, and like suffering it creates its object. It is easier for the fire to find something to burn than for something combustible to find the fire."
11464,"test:Reason perhaps teaches certain bourgeois virtues, but it does not make either heroes or saints."
11470,"test:I would say that teleology is theology, and that God is not a ""because,"" but rather an ""in order to."""
11538,"test:...this does not mean that some of us should not want, in a rather dispassionate sort of way, to put a bullet through csh's head."
11565,test:The whole intent of Perl 5's module system was to encourage the growth of Perl culture rather than the Perl core.
11609,"test:I wasn't recommending that we make the links for them, only provide them with the tools to do so if they want to take the gamble (or the gambol)."
11690,test:Perl did not get where it is by ignoring psychological factors.
11732,test:Your csh still thinks true is false. Write to your vendor today and tell them that next year Configure ought to 'rm /bin/csh' unless they fix their blasted shell.
11758,"test:The three chief virtues of a programmer are: Laziness, Impatience and Hubris."
11770,"test:Men never do good unless necessity drives them to it; but when they are free to choose and can do just as they please, confusion and disorder become rampant."
11829,test:Every mental pursuit takes its reality and worth from the ardour of the pursuer.
11851,"test:O for ten years, that I may overwhelmMyself in poesy; so I may do the deedThat my own soul has to itself decreed."
11945,test:Money is like a sixth sense - and you can't make use of the other five without it.
11971,test:It's asking a great deal that things should appeal to your reason as well as your sense of the aesthetic.
12140,"test:Who, or why, or which, or what,Is the Akond of Swat?"
12166,"test:No one is ignorant that there are two avenues by which opinions are received into the soul, which are its two principal powers: the understanding and the will."
12197,test:No one wants to get this matter behind us more than I do—except maybe all the rest of the American people.
12209,test:What we have to do now is not to forget these people and places when all the cameras are not there. I think that's the most important message I can say to the American people right now.
12241,"test:Clear in thinking, and clear in feeling, and clear in wanting"
12435,"test:No one commits suicide for external reasons, only because of inner disequilibrium. Under similar adverse circumstances, some are indifferent, some are moved, some are driven to suicide."
12468,"test:That fear which gives birth to thoughts, and the fear of thoughts..."
12611,"test:Who Rebels? Who rises in arms? Rarely the slave, but almost always the oppressor turned slave."
12620,test:A people represents not so much an aggregate of ideas and theories as of obsessions.
12625,test:Ambition is a drug that makes its addicts potential madmen.
12723,"test:Late at night. I feel like falling into a frenzy, doing some unprecedented thing to release myself, but I don't see against whom, against what..."
12727,"test:One cannot live without motives. I have no motives left, and I am living."
12817,"test:Except for music, everything is a lie, even solitude, even ecstasy. Music, in fact, is the one and the other, only better."
12822,"test:The fact that life has no meaning is a reason to live — moreover, the only one."
12846,test:Beware of thinkers whose minds function only when they are fueled by a quotation.
12850,"test:Opinions, yes; convictions, no. That is the point of departure for an intellectual pride."
12867,test:Sleeping on a plank has one advantage — it encourages early rising.
12883,"test:I do not see that the sex of the candidate is an argument against her admission as a Privatdozent. After all, the Senate is not a bath-house."
12936,test:Man knows so little about his fellows. In his eyes all men or women act upon what he believes would motivate him if he were mad enough to do what the other man or woman is doing.
13028,test:Reason can discoverThings only near; sees nothing that's above her.
13046,"test:Let the fear of a danger be a spur to prevent it: He that fears otherwise, gives advantage to the danger."
13102,test:It was the last weakness he meant to indulge in; and a man never lies with more delicious languor under the influence of a passion than when he has persuaded himself that he shall subdue it to-morrow.
13139,"test:Instead of trying to still his fears he encouraged them, with that superstitious impression which clings to us all, that if we expect evil very strongly it is the less likely to come; . . ."
13140,test:o sort of duplicity can long flourish without the help of vocal falsehoods
13195,test:... that modern sect of Flagellants who make a ritual of lashing — not themselves but — all their neighbours.
13326,test:The trumpet's loud clangorExcites us to arms.
13333,"test:Reason to rule, mercy to forgive:The first is law, the last prerogative."
13350,test:Whistling to keep myself from being afraid.
13363,"test:Timotheus, to his breathing flute, And sounding lyre,Could swell the soul to rage, or kindle soft desire."
13507,"test:Those who to empire by dark paths aspire,Still plead a call to what they most desire."
13560,"test:When did his muse from Fletcher scenes purloin,As thou whose Eth' ridge dost transfuse to thine?But so transfused as oil and waters flow:His always floats above, thine sinks below."
13595,"test:Thy name, to Phoebus and the muses known,Shall in the front of ev'ry page be shown."
13623,"test:The Grecians rally, and their powers unite;With fury charge us, and renew the fight."
13811,test:Sound peculiarly appeals to memory.
13826,"test:Another soft and scented page,Fill'd with more honied words !What motives to a pilgrimageA shrine like mine affords !I know, before I break the seal,The words that I shall find:—"
13875,test:This volume was written for children. Miss Landon set out its purpose in the preface.
14020,test:He was an enthusiast—enthusiasm is needed for action; calculation never acts—it is a passive principle.
14103,"test:I believe that the grand secret of attraction is, that the details always turn on what is present to our fears, or gratifying to our vanity."
14216,"test:Opinion is ultimately determined by the feelings, and not by the intellect."
14236,"test:The essential trait in the moral consciousness, is the control of some feeling or feelings by some other feeling or feelings."
14240,test:How often misused words generate misleading thoughts!
14286,"test:A person doesn't consciously choose what he focuses on. Those things choose you, and, once they do, nothing, it seems, can shake them."
14371,test:I love to lose myself in other men's minds.
14389,test:Why is this thus? What is the reason of this thusness?
14412,"test:My meaning (dear Mother) is in these sonnets, to declare my resolution to be, that my poor abilities in poetry, shall be all and ever consecrated to God's glory."
14536,"test:Flattery is an ensnaring quality, and leaves a very dangerous impression. It swells a man's imagination, entertains his vanity, and drives him to a doting upon his own person."
14549,test:Rhetoric is nothing but reason well dressed and argument put in order.
14592,test:They made all this up to justify questioning me. It's all made up. I don't know what happened. Whatever they say was all made up.
14606,test:Why do I have this imagination? It's the only one I've got!
14908,test:Mystery attracts mystery.
14956,test:Can it be fancied that Deity ever vindictivelyMade in his image a mannikin merely to madden it?
14991,"test:""Prophet!"" said I, ""thing of evil! — prophet still, if bird or devil!"""
15001,"test:A poem deserves its title only inasmuch as it excites, by elevating the soul."
15053,test:To be consistent with existing and probably unalterable prejudices in the U. S. the freed blacks ought to be permanently removed beyond the region occupied by or allotted to a White population.
15144,test:Most people don't think I'm rational. They're too busy featuring their hurt. They find it irrational not to feature your hurt. That's how fucked up they are.
15200,test:Human beings have a demonstrated talent for self-deception when their emotions are stirred.
15237,"test:The sky calls to us. If we do not destroy ourselves, we will one day venture to the stars."
15550,test:I'm trying to think of all the reasons that are appropriate for me to refuse to answer that question.
15607,test:My experience is that people are most likely to listen to reason when in bed.
15626,test:I will never apologize for the United States of America. Ever. I don't care what the facts are.
15631,"test:The American people await action. They didn't send us here to bicker. They ask us to rise above the merely partisan. ""In crucial things, unity"" — and this, my friends, is crucial."
15677,"test:""I always wanted to be a Secret Service agent,"" he confessed. ""Because then you're the only person in the world who can knock down the president and get away with it."""
15685,"test:Trying to, you know, persuade others to join our side. Trying to make the other side look bad. Just like the Internet always was."
15704,test:I have harnessed the cosmic rays and caused them to operate a motive device.
15731,"test:He stroked my hair. ""But don't worry. To coin a phrase, I have a plan."""
15837,"test:Roughly speaking, states are violent to the extent that they have the power to act in the interests of those with domestic power..."
15839,test:Intrinsic (psychological) structure is rich . . . and diverse.
15874,"test:There is no indication that China is planning to invade Taiwan. If the United States increases the escalation, they might do it."
15876,"test:You put nuclear-capable B-52s in flying distance to China with nuclear-tipped cruise missiles, that's provocation."
15904,"test:To lie, of course, is to engender insanity."
16038,test:The power of a thing or an act is in the meaning and the understanding.'
16064,test:It ain't the roads we take; it's what's inside of us that makes us turn out the way we do.
16150,test:Why did Mozart compose music?
16157,"test:As a child I was not interested in science. I was merely interested in things human, the human side of nature, if you like, and I continue to be interested in that. That's what motivates me."
16166,test:Envy was constantly with him; the Enemy was anyone who was someone he wanted to be or who had anything he wanted to have.
16182,"test:Drum on your drums, batter on your banjos, sob on the long cool winding saxophones. Go to it, O jazzmen."
16237,test:Where is the weapon with which I enforce your bondage? You give it to me every time you open your mouth.
16276,"test:To the accusation that Cuba wants to export its revolution, we reply: Revolutions are not exported, they are made by the people."
16280,test:Reason tends to check selfish impulses and to grant the satisfaction of legitimate impulses in others.
16396,test:Whatever flames upon the nightMan's own resinous heart has fed.
16419,test:You think it horrible that lust and rageShould dance attention upon my old age;They were not such a plague when I was young;What else have I to spur me into song?
16464,test:We must be the great arsenal of Democracy.
16531,"test:Give, and thou shalt receive. Give thoughts of cheer, Of courage and success, to friend and stranger. And from a thousand sources, far and near, Strength will be sent thee in thy hour of danger."
16542,test:I love to lose myself in a mystery to pursue my reason to an O altitudo.
16602,"test:Man worships self: his God is Man; the struggling of the mortal mind To form its model as 'twould be, the perfect of itself to find."
16713,"test:When a person is humiliated, when his rights are being violated, and he does not have the proper education, naturally he gravitates toward terrorism."
16749,test:This soul can only be a conspiracy of individuals
16919,"test:get competitive about this business of being oppressed,… We were oppressed, the English, by the Romans for 400 , from about 0 to 400."
16997,"test:All that the sovereign people, legislators, and reformers see in public office is, to speak plainly, their own benefit."
17011,test:My ambition is to hit .400 and talk 1.000.
17089,"test:Spinoza saw... that if a falling stone could reason, it would think, ""I want to fall at the rate of thirty-two feet per second."""
17122,test:Appeals to the base lusts that hide in everyone no matter how respectable on the surface.
17124,test:Dilemma of a civilized man; body mobilized but danger obscure.
17138,"test:He glared at her. Women can get a man to do anything, he realized. Mother, wife, even employee; they twist us like hot little bits of thermoplastic."
17160,test:Activity does not necessarily mean life. Quasars are active. And a monk meditating is not inanimate.
17188,"test:Madness, like small fish, runs in hosts, in vast numbers of instances."
17213,"test:Oh, you've got a gun? So, you want to pop that?"
17352,test:Now there is no murder without a motive.
17355,"test:See you, one should not ask for outside proof — no, reason should be enough. But the flesh is weak, it is consolation to find that one is on the right track."
17370,"test:See you, my dear doctor, me, I am not one to rely upon the expert procedure. It is the psychology I seek, not the fingerprint or the cigarette ash."
17403,test:The character of the victim has always something to do with his or her murder.
17435,"test:""No,"" said Miss Marple. ""Murder isn't a game."
17445,"test:It would be difficult Bland thought, to forget Hercule Poirot, and this not entirely for complimentary reasons."
17540,test:It was meAnd a gunAnd a manOn my backBut I haven't seen Barbadosso I must get out of this
17552,test:Nothing's gonna stop me from floating.
17574,test:A woman must have money and a room of her own if she is to write fiction.
17710,"test:First coffee, then a bowel movement. Then the Muse joins me."
17722,test:Never pass up a chance to have sex or appear on television.
17729,test:I suspect that one of the reasons we create fiction is to make sex exciting.
17739,"test:World events are the work of individuals whose motives are often frivolous, even casual."
17751,"test:You hear all this whining going on, ""Where are our great writers?"" The thing I might feel doleful about is: Where are the readers?"
17804,"test:the jingoes and war speculators are filling the air with the sentimental slogan of hypocritical nationalism, ""America for Americans,"" ""America first, last, and all the time."""
17805,"test:Like a plague, the mad spirit is sweeping the country, infesting the clearest heads and staunchest hearts with the deathly germ of militarism."
17890,test:The motive power is the cause of all life.
17894,"test:Every action needs to be prompted by a motive. To know and to will are two operations of the human mind. Discerning, judging, deliberating are acts of the human mind."
18074,test:My chief reason for wishing to go to Oxford is Cambridge is becoming too full of Indians.
18086,test:Every little thing counts in a crisis and we want our weight felt and our voice heard in quarters which are for the avoidance of world conflict.
18161,test:One may become a demagogue out of sheer political innocence.
18165,test:A basic condition for the necessary expansion of political agitation is the organisation of comprehensive political exposure.
18181,"test:We shall not achieve socialism without a struggle. But we are ready to fight, we have started it and we shall finish it with the aid of the apparatus called the Soviets."
18189,test:The masses must be made to see that the Soviets of Workers' Deputies are the only possible form of revolutionary government.
18246,"test:Shame on accursed tsarism which tortured and persecuted the Jews. Shame on those who foment hatred towards the Jews, who foment hatred towards other nations."
18271,"test:... prepare eveything to burn Baku to the ground, if there is an attack..."
18311,test:We have assembled inside this ancient & insane theatre To propagate our lust for life & flee the swarming wisdom of the streets
18356,test:The uncompromising attitude is more indicative of an inner uncertainty than of deep conviction. The implacable stand is directed more against the doubt within than the assailant without.
